salesrepname,customername,countryname,pgcombine,values_type,actual_2019_jan,actual_2019_feb,actual_2019_mar,actual_2019_apr,actual_2019_may,actual_2019_jun,actual_2019_jul,actual_2019_aug,actual_2019_sep,actual_2019_oct,actual_2019_nov,actual_2019_dec,actual_2020_jan,actual_2020_feb,actual_2020_mar,actual_2020_apr,actual_2020_may,actual_2020_jun,actual_2020_jul,actual_2020_aug,actual_2020_sep,actual_2020_oct,actual_2020_nov,actual_2020_dec,actual_2021_jan,actual_2021_feb,actual_2021_mar,actual_2021_apr,actual_2021_may,actual_2021_jun,actual_2021_jul,actual_2021_aug,actual_2021_sep,actual_2021_oct,actual_2021_nov,actual_2021_dec,actual_2022_jan,actual_2022_feb,actual_2022_mar,actual_2022_apr,actual_2022_may,actual_2022_jun,actual_2022_jul,actual_2022_aug,actual_2022_sep,actual_2022_oct,actual_2022_nov,actual_2022_dec,actual_2023_jan,actual_2023_feb,actual_2023_mar,actual_2023_apr,actual_2023_may,actual_2023_jun,actual_2023_jul,actual_2023_aug,actual_2023_sep,actual_2023_oct,actual_2023_nov,actual_2023_dec,actual_2024_jan,actual_2024_feb,actual_2024_mar,actual_2024_apr,actual_2024_may,actual_2024_jun,actual_2024_jul,actual_2024_aug,actual_2024_sep,actual_2024_oct,actual_2024_nov,actual_2024_dec,actual_2025_jan,actual_2025_feb,actual_2025_mar,actual_2025_apr,actual_2025_may,actual_2025_jun,actual_2025_jul,actual_2025_aug,actual_2025_sep,actual_2025_oct,actual_2025_nov,actual_2025_dec,budget_2025_jan,budget_2025_feb,budget_2025_mar,budget_2025_apr,budget_2025_may,budget_2025_jun,budget_2025_jul,budget_2025_aug,budget_2025_sep,budget_2025_oct,budget_2025_nov,budget_2025_dec
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Laminates,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Laminates,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8304,0,0,0,0,0,0,0,0,0,0,0,0,0,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Laminates,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,10791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Film Printed,KGS,44061,30498,19403,24876,44079,46709,24425,25441,9967,14869,18975,0,0,26314,0,54206,22705,21685,35074,18319,37454,25359,20245,29986,69996,31557,11084,32340,26609,20400,24247,23133,36578,35348,11307,12651,26419,1974,53981,6817,17337,33249,13468,21578,35147,37871,43762,44767,55090,2694,85511,14690,36125,47523,60643,20299,0,23737,9150,14651,14082,40082,15595,25535,4770,15649,20202,15359,15300,28003,28189,17098,0,27634,0,11510,13496,21194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Film Printed,Amount,427341,297356,189179,242541,429770,455413,238144,248050,97178,144583,185006,0,0,255977,0,528509,220789,210990,341972,178610,365177,247250,197389,292364,682461,307681,109413,321783,264760,202821,240208,231223,363951,351713,112505,142956,298535,22306,609985,80441,209778,402313,162963,261094,425279,458239,529520,541681,666589,30981,983377,170420,420856,553643,706491,236483,0,271789,104768,162323,154037,440902,171545,280885,52470,172139,222222,168949,168300,308033,310079,188078,0,303314,0,126610,148456,233134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Film Printed,MoRM,146389,118493,73856,90061,176244,187422,92000,100304,39596,58689,74329,0,0,103717,0,219116,99321,93194,126679,75986,166181,82032,89678,120933,275351,117540,40476,102739,49057,32448,47529,53217,91280,69252,24254,37081,92230,7159,188996,25187,63491,124788,44411,84640,144875,152586,187374,212892,272126,12298,390765,72362,180558,239321,320508,111026,0,126729,51936,76655,70885,211991,81018,140916,24563,78619,101251,78391,78440,140046,145681,86323,0,140534,0,54255,67151,107331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Sleeves,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,133,0,0,0,0,0,123,0,0,0,161,22,0,0,148,0,-19,0,126,121,0,259,0,0,119,0,129,124,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Sleeves,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,0,0,0,2901,0,0,0,0,0,3187,0,0,0,4178,3539,0,0,3840,0,-480,0,3261,3147,0,6720,0,0,3090,0,3333,3214,6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Shrink Sleeves,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,0,0,1837,0,0,0,0,0,2088,0,0,0,2893,2620,0,0,2861,0,-358,0,2355,2302,0,4997,0,0,2394,0,2626,2542,5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Wrap Around Label,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1102,0,979,3720,3240,2933,3809,0,1175,3206,0,3060,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Wrap Around Label,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,0,17295,0,15367,58404,50870,46053,59807,0,25525,49866,0,47822,48215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Wrap Around Label,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,8111,0,8194,28481,25476,23557,29754,0,13664,23951,0,23600,23849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Services Charges,Amount,16000,0,0,0,21000,0,3000,0,0,0,0,0,0,0,0,51000,0,0,12000,0,0,-3000,12000,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,537,0,0,0,3000,0,0,0,0,0,3019,0,0,0,0,0,0,0,14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL CANNED FOOD PROD & TRADING ,KUWAIT,Services Charges,MoRM,16000,0,0,0,21000,0,3000,0,0,0,0,0,0,0,0,51000,0,0,12000,0,0,-3000,12000,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,537,0,0,0,3000,0,0,0,0,0,3019,0,0,0,0,0,0,0,14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Commercial Items Plain,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Commercial Items Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Commercial Items Plain,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Industrial Items Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Industrial Items Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Industrial Items Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Plain,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,129,0,-26,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,-312,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Plain,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,-916,0,-132,6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,1258,0,0,154,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15680,0,27560,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Film Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9873,0,20161,0,0,-2753,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Sleeves,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,887,2192,3360,4445,3084,4399,-520,1997,0,3018,2446,2634,3732,4559,4246,1818,414,689,2232,707,1826,2687,3147,3515,4263,1845,3857,3379,1723,2871,3652,3069,4053,4853,2084,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Sleeves,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6569,31501,74665,104178,133008,93887,127426,-14766,58968,0,86622,63711,77215,109788,120679,118056,43400,18782,27861,60695,18156,48399,65678,71733,88369,83931,39996,85033,75260,34478,64591,79461,64708,89529,103635,46329,64170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Shrink Sleeves,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,17973,38289,52571,76431,50449,66346,-7605,31536,0,47172,35545,38442,59240,61526,63425,22075,11240,17908,33781,9628,28667,38508,39018,51380,43445,21340,46565,41320,18026,35410,45056,34988,47978,57231,26948,36697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Wrap Around Label,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,539,0,0,0,180,447,973,843,66,435,451,0,182,232,438,463,1606,275,1833,0,1391,187,869,846,1317,73,71,2790,130,833,617,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Wrap Around Label,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47644,18069,0,0,0,4598,11140,21077,19721,2466,10832,8350,0,9922,8207,8060,8521,34790,7026,34329,0,15391,6398,16725,19915,33483,2135,2703,67812,4493,22111,15274,28901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Wrap Around Label,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18924,9573,0,0,0,1984,4914,6734,7292,1233,4895,1821,0,4078,4922,2378,2620,14669,3498,11016,0,4841,3805,4924,9358,17567,1203,1712,32571,2426,11289,8087,15099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Services Charges,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,15000,0,18000,18000,6000,0,0,0,0,0,12000,0,0,0,0,0,39000,0,0,0,0,0,0,9000,0,3350,0,0,0,3000,13500,12000,4500,16500,-6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL DAIRY LLCAL AIN CITY,UNITED ARAB EMIRATES,Services Charges,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,15000,0,18000,18000,6000,0,0,0,0,0,12000,0,0,0,0,0,39000,0,0,0,0,0,0,9000,0,3350,0,0,0,3000,13500,12000,4500,16500,-6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Plain,KGS,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0,0,320,300,120,60,1200,0,0,9600,16990,0,0,0,15034,10000,0,0,0,10040,0,4000,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,0,0,0,6300,0,0,50400,97693,0,0,0,120272,80000,0,0,0,80320,0,32000,0,0,63200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Plain,MoRM,0,0,0,0,0,0,0,0,-111,0,0,-204,0,0,0,0,459,-1127,-463,-245,1523,0,0,7872,22767,0,0,0,14627,7837,0,0,0,17690,0,5315,0,0,10779,0,0,0,0,0,0,0,0,0,0,0,0,0,-263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Printed,KGS,0,1996,14993,1970,552,4025,7618,0,13059,25922,17985,24976,0,0,16460,22192,12280,52180,8106,0,0,0,0,120,0,365,1141,26316,12005,4161,0,10113,12179,502,541,0,0,0,0,0,0,0,0,0,609,0,602,0,0,0,0,611,40,20,0,0,0,0,0,615,996,891,967,0,1665,0,0,0,1171,0,0,0,617,1040,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Printed,Amount,0,18458,138685,18223,5106,37231,70467,0,119490,231286,159025,222126,0,0,148132,198214,109292,472766,75311,0,0,0,0,0,0,0,10878,265252,120050,45323,0,101130,124437,5989,6898,0,0,0,0,0,0,0,0,0,8891,0,8789,0,0,0,0,8921,0,0,0,0,0,0,0,8979,9761,8732,9477,0,17587,0,0,0,13818,0,0,0,7281,12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Film Printed,MoRM,0,4196,30879,5714,1601,12009,21614,0,37066,68773,46417,80415,0,0,53034,75433,39402,179888,26438,0,0,0,0,-2412,0,-4717,1333,74784,23213,9075,0,26222,27737,1381,2287,0,0,0,0,0,0,0,0,0,3851,0,3467,0,0,0,0,4461,-577,-378,0,0,0,0,0,4918,3340,2648,3066,0,6895,0,0,0,5156,0,0,0,3390,5357,0,0,0,-1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Sleeves,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,140,165,273,0,167,123,0,270,19,249,0,147,396,1156,0,0,2167,0,0,0,1072,0,0,357,0,876,0,0,0,0,0,305,0,0,129,1047,3146,1009,3784,76,14,1333,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Sleeves,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11316,0,2760,3243,5850,0,3576,2730,0,6006,348,5538,0,3276,9492,21402,0,0,40107,0,0,0,19836,0,0,6612,0,12702,0,0,0,0,0,5120,0,0,2700,21900,50750,16960,59358,1184,0,22112,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Shrink Sleeves,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021,0,683,827,2006,0,749,432,0,1976,-947,1970,0,1253,4472,4635,0,0,10874,0,0,0,7036,0,0,2326,0,4696,0,0,0,0,0,1119,0,0,476,10122,17563,9065,22377,450,-175,8859,17011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Services Charges,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dela Cruz,NATIONAL FOOD PRODUCTS COMPANY ,UNITED ARAB EMIRATES,Services Charges,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
